ask,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,bid,b0,b1,b2,b3,b4,b5,b6,b7,b8,b9,ask_pade,bid_pade
49053.74,49108.72823,49108.72823,49102.51,49103.4,49104.37,49105.41,49104.42063,49105.25,49105.25,49106.12,48755.25209,48817.70507,48808.81,48817.91,48807.91,48808.05,48807.27,48807.27,48807.61,48807.59,48808.11,-521.4244250729395,-471.79741424643504,
49053.74,49108.72823,49102.51,49103.4,49104.37,49105.41,49104.42063,49105.25,49105.25,49106.12,49107.08,48758.67,48808.81,48817.91,48807.91,48808.05,48807.27,48807.27,48807.61,48807.59,48808.11,48807.45,-401.4749838513429,-803.0100271738927,
49053.61159,49102.51,49103.4,49104.37,49105.41,49104.42063,49105.25,49105.25,49106.12,49107.08,49101.96927,48758.67,48817.91,48807.91,48808.05,48807.27,48807.27,48807.61,48807.59,48808.11,48807.45,48805.13,-390.7585373169416,-453.74103983569813,
49052.8,49103.4,49104.37,49105.41,49104.42063,49105.25,49105.25,49106.12,49107.08,49101.96927,49101.96927,48758.67,48807.91,48808.05,48807.27,48807.27,48807.61,48807.59,48808.11,48807.45,48805.13,48803.31,-335.61126384301946,-925.7423506026716,
49051.73,49104.37,49105.41,49104.42063,49105.25,49105.25,49106.12,49107.08,49101.96927,49101.96927,49102.48714,48758.67,48808.05,48807.27,48807.27,48807.61,48807.59,48808.11,48807.45,48805.13,48803.31,48803.31,-621.7040538946252,-313.93617675384235,
49045.6,49105.41,49104.42063,49105.25,49105.25,49106.12,49107.08,49101.96927,49101.96927,49102.48714,49102.48714,48750.73,48807.27,48807.27,48807.61,48807.59,48808.11,48807.45,48805.13,48803.31,48803.31,48802.34,-130.26992401119202,-759.1187881781966,
49044.89,49104.42063,49105.25,49105.25,49106.12,49107.08,49101.96927,49101.96927,49102.48714,49102.48714,49102.29256,48750.16509,48807.27,48807.61,48807.59,48808.11,48807.45,48805.13,48803.31,48803.31,48802.34,48809.78,-289.33107691666555,-934.0581554893383,
49044.89,49105.25,49105.25,49106.12,49107.08,49101.96927,49101.96927,49102.48714,49102.48714,49102.29256,49100.00919,48748.38,48807.61,48807.59,48808.11,48807.45,48805.13,48803.31,48803.31,48802.34,48809.78,48802.07896,-667.2106282203998,-279.12655393049357,
49044.89,49105.25,49106.12,49107.08,49101.96927,49101.96927,49102.48714,49102.48714,49102.29256,49100.00919,49100.00919,48748.38,48807.59,48808.11,48807.45,48805.13,48803.31,48803.31,48802.34,48809.78,48802.07896,48801.90679,-124.01721975367832,-172.74545312133708,
49039.76,49106.12,49107.08,49101.96927,49101.96927,49102.48714,49102.48714,49102.29256,49100.00919,49100.00919,49101.76144,48740.31315,48808.11,48807.45,48805.13,48803.31,48803.31,48802.34,48809.78,48802.07896,48801.90679,48801.90679,-424.4956362962134,-210.7812435643312,
49032.47,49107.08,49101.96927,49101.96927,49102.48714,49102.48714,49102.29256,49100.00919,49100.00919,49101.76144,49101.76144,48740.31315,48807.45,48805.13,48803.31,48803.31,48802.34,48809.78,48802.07896,48801.90679,48801.90679,48800.53051,-319.78129033844635,-644.148196982926,
49032.46,49101.96927,49101.96927,49102.48714,49102.48714,49102.29256,49100.00919,49100.00919,49101.76144,49101.76144,49099.79375,48740.87629,48805.13,48803.31,48803.31,48802.34,48809.78,48802.07896,48801.90679,48801.90679,48800.53051,48800.53051,-642.0176159921733,-612.0445110702929,
49032.52,49101.96927,49102.48714,49102.48714,49102.29256,49100.00919,49100.00919,49101.76144,49101.76144,49099.79375,49091.43553,48740.51,48803.31,48803.31,48802.34,48809.78,48802.07896,48801.90679,48801.90679,48800.53051,48800.53051,48793.23704,-1087.0658776410467,-1233.3936144172123,
49051.70725,49102.48714,49102.48714,49102.29256,49100.00919,49100.00919,49101.76144,49101.76144,49099.79375,49091.43553,49069.71374,48758.94,48803.31,48802.34,48809.78,48802.07896,48801.90679,48801.90679,48800.53051,48800.53051,48793.23704,48763.79789,-651.0314389605395,-758.0955310125034,
49051.70725,49102.48714,49102.29256,49100.00919,49100.00919,49101.76144,49101.76144,49099.79375,49091.43553,49069.71374,49069.71374,48759.92248,48802.34,48809.78,48802.07896,48801.90679,48801.90679,48800.53051,48800.53051,48793.23704,48763.79789,48763.21946,-955.7413182826226,-937.4756541274271,
49056.13477,49102.29256,49100.00919,49100.00919,49101.76144,49101.76144,49099.79375,49091.43553,49069.71374,49069.71374,49059.8098,48766.68,48809.78,48802.07896,48801.90679,48801.90679,48800.53051,48800.53051,48793.23704,48763.79789,48763.21946,48759.66076,-901.4444113985276,-1018.9221163214874,
49056.13477,49100.00919,49100.00919,49101.76144,49101.76144,49099.79375,49091.43553,49069.71374,49069.71374,49059.8098,49059.8098,48757.53,48802.07896,48801.90679,48801.90679,48800.53051,48800.53051,48793.23704,48763.79789,48763.21946,48759.66076,48759.66076,-1408.5442426280636,-1283.9078349225972,
49052.03284,49100.00919,49101.76144,49101.76144,49099.79375,49091.43553,49069.71374,49069.71374,49059.8098,49059.8098,49052.92681,48760.16,48801.90679,48801.90679,48800.53051,48800.53051,48793.23704,48763.79789,48763.21946,48759.66076,48759.66076,48753.62,-637.6557872785136,-1067.8855391255179,
49052.60722,49101.76144,49101.76144,49099.79375,49091.43553,49069.71374,49069.71374,49059.8098,49059.8098,49052.92681,49054.30838,48758.91,48801.90679,48800.53051,48800.53051,48793.23704,48763.79789,48763.21946,48759.66076,48759.66076,48753.62,48754.8993,-1314.7788512805764,-678.3871380645584,
49052.60722,49101.76144,49099.79375,49091.43553,49069.71374,49069.71374,49059.8098,49059.8098,49052.92681,49054.30838,49053.74,48757.21,48800.53051,48800.53051,48793.23704,48763.79789,48763.21946,48759.66076,48759.66076,48753.62,48754.8993,48754.8993,-1028.2262207184874,-1793.1133420688611,
49051.58634,49099.79375,49091.43553,49069.71374,49069.71374,49059.8098,49059.8098,49052.92681,49054.30838,49053.74,49053.74,48758.79,48800.53051,48793.23704,48763.79789,48763.21946,48759.66076,48759.66076,48753.62,48754.8993,48754.8993,48755.25209,-963.200639584923,-669.883962256888,
49051.58634,49091.43553,49069.71374,49069.71374,49059.8098,49059.8098,49052.92681,49054.30838,49053.74,49053.74,49053.74,48757.63,48793.23704,48763.79789,48763.21946,48759.66076,48759.66076,48753.62,48754.8993,48754.8993,48755.25209,48758.67,-969.054659456637,-903.2342813730626,
49050.9,49069.71374,49069.71374,49059.8098,49059.8098,49052.92681,49054.30838,49053.74,49053.74,49053.74,49053.61159,48757.67,48763.79789,48763.21946,48759.66076,48759.66076,48753.62,48754.8993,48754.8993,48755.25209,48758.67,48758.67,-864.8883920147787,-1053.3054799086246,
49050.47,49069.71374,49059.8098,49059.8098,49052.92681,49054.30838,49053.74,49053.74,49053.74,49053.61159,49052.8,48757.35,48763.21946,48759.66076,48759.66076,48753.62,48754.8993,48754.8993,48755.25209,48758.67,48758.67,48758.67,-799.9180991552631,-803.9193171197579,
49052.80618,49059.8098,49059.8098,49052.92681,49054.30838,49053.74,49053.74,49053.74,49053.61159,49052.8,49051.73,48765.92,48759.66076,48759.66076,48753.62,48754.8993,48754.8993,48755.25209,48758.67,48758.67,48758.67,48758.67,-1083.681648424852,-1091.5352752987253,
49061.11,49059.8098,49052.92681,49054.30838,49053.74,49053.74,49053.74,49053.61159,49052.8,49051.73,49045.6,48774.73,48759.66076,48753.62,48754.8993,48754.8993,48755.25209,48758.67,48758.67,48758.67,48758.67,48750.73,-938.2405768618098,-881.7713317807159,
49062.03,49052.92681,49054.30838,49053.74,49053.74,49053.74,49053.61159,49052.8,49051.73,49045.6,49044.89,48775.63,48753.62,48754.8993,48754.8993,48755.25209,48758.67,48758.67,48758.67,48758.67,48750.73,48750.16509,-958.595977299965,-992.5535933973752,
49062.02,49054.30838,49053.74,49053.74,49053.74,49053.61159,49052.8,49051.73,49045.6,49044.89,49044.89,48774.46,48754.8993,48754.8993,48755.25209,48758.67,48758.67,48758.67,48758.67,48750.73,48750.16509,48748.38,-1132.1518497968048,-1002.4459590066583,
49062.16,49053.74,49053.74,49053.74,49053.61159,49052.8,49051.73,49045.6,49044.89,49044.89,49044.89,48773.77,48754.8993,48755.25209,48758.67,48758.67,48758.67,48758.67,48750.73,48750.16509,48748.38,48748.38,-1004.2555808339903,-1202.181820401024,
49065.86276,49053.74,49053.74,49053.61159,49052.8,49051.73,49045.6,49044.89,49044.89,49044.89,49039.76,48773.27,48755.25209,48758.67,48758.67,48758.67,48758.67,48750.73,48750.16509,48748.38,48748.38,48740.31315,-1325.4369254690541,-1058.161620166564,
49070.37,49053.74,49053.61159,49052.8,49051.73,49045.6,49044.89,49044.89,49044.89,49039.76,49032.47,48778.42,48758.67,48758.67,48758.67,48758.67,48750.73,48750.16509,48748.38,48748.38,48740.31315,48740.31315,-1219.3269554703768,-1088.9322838289063,
49070.37,49053.61159,49052.8,49051.73,49045.6,49044.89,49044.89,49044.89,49039.76,49032.47,49032.46,48777.69,48758.67,48758.67,48758.67,48750.73,48750.16509,48748.38,48748.38,48740.31315,48740.31315,48740.87629,-1126.3347259415807,-927.2954579632001,
49065.02,49052.8,49051.73,49045.6,49044.89,49044.89,49044.89,49039.76,49032.47,49032.46,49032.52,48776.88,48758.67,48758.67,48750.73,48750.16509,48748.38,48748.38,48740.31315,48740.31315,48740.87629,48740.51,-548.8393783610677,-881.1024249658187,
49066.16,49051.73,49045.6,49044.89,49044.89,49044.89,49039.76,49032.47,49032.46,49032.52,49051.70725,48775.99,48758.67,48750.73,48750.16509,48748.38,48748.38,48740.31315,48740.31315,48740.87629,48740.51,48758.94,-903.1487912561922,-629.7417500312456,
49065.75,49045.6,49044.89,49044.89,49044.89,49039.76,49032.47,49032.46,49032.52,49051.70725,49051.70725,48775.04,48750.73,48750.16509,48748.38,48748.38,48740.31315,48740.31315,48740.87629,48740.51,48758.94,48759.92248,-750.8139408488016,-707.8436257360364,
49065.56,49044.89,49044.89,49044.89,49039.76,49032.47,49032.46,49032.52,49051.70725,49051.70725,49056.13477,48773.99,48750.16509,48748.38,48748.38,48740.31315,48740.31315,48740.87629,48740.51,48758.94,48759.92248,48766.68,-821.6032404412168,-1131.7023766674727,
49065.87,49044.89,49044.89,49039.76,49032.47,49032.46,49032.52,49051.70725,49051.70725,49056.13477,49056.13477,48773.31366,48748.38,48748.38,48740.31315,48740.31315,48740.87629,48740.51,48758.94,48759.92248,48766.68,48757.53,-873.6135795831556,-528.5359394215309,
49066.83,49044.89,49039.76,49032.47,49032.46,49032.52,49051.70725,49051.70725,49056.13477,49056.13477,49052.03284,48783.37723,48748.38,48740.31315,48740.31315,48740.87629,48740.51,48758.94,48759.92248,48766.68,48757.53,48760.16,-882.1351179274137,-912.7174260615462,
49082.24,49039.76,49032.47,49032.46,49032.52,49051.70725,49051.70725,49056.13477,49056.13477,49052.03284,49052.60722,48785.71,48740.31315,48740.31315,48740.87629,48740.51,48758.94,48759.92248,48766.68,48757.53,48760.16,48758.91,-1000.8590011986387,-1177.7756317049723,
49082.24,49032.47,49032.46,49032.52,49051.70725,49051.70725,49056.13477,49056.13477,49052.03284,49052.60722,49052.60722,48794.40787,48740.31315,48740.87629,48740.51,48758.94,48759.92248,48766.68,48757.53,48760.16,48758.91,48757.21,-371.0878334983156,-22.42240007349265,
49078.45,49032.46,49032.52,49051.70725,49051.70725,49056.13477,49056.13477,49052.03284,49052.60722,49052.60722,49051.58634,48794.40787,48740.87629,48740.51,48758.94,48759.92248,48766.68,48757.53,48760.16,48758.91,48757.21,48758.79,-1421.6166051439995,-1449.4294762071129,
49079.04,49032.52,49051.70725,49051.70725,49056.13477,49056.13477,49052.03284,49052.60722,49052.60722,49051.58634,49051.58634,48788.57131,48740.51,48758.94,48759.92248,48766.68,48757.53,48760.16,48758.91,48757.21,48758.79,48757.63,-625.04024512833,-755.580541936023,
49071.62,49051.70725,49051.70725,49056.13477,49056.13477,49052.03284,49052.60722,49052.60722,49051.58634,49051.58634,49050.9,48776.29415,48758.94,48759.92248,48766.68,48757.53,48760.16,48758.91,48757.21,48758.79,48757.63,48757.67,-729.6179958754053,-311.92157405250487,
49071.98,49051.70725,49056.13477,49056.13477,49052.03284,49052.60722,49052.60722,49051.58634,49051.58634,49050.9,49050.47,48776.29415,48759.92248,48766.68,48757.53,48760.16,48758.91,48757.21,48758.79,48757.63,48757.67,48757.35,-119.44512049812042,523.0137621373843,
49075.64,49056.13477,49056.13477,49052.03284,49052.60722,49052.60722,49051.58634,49051.58634,49050.9,49050.47,49052.80618,48779.14401,48766.68,48757.53,48760.16,48758.91,48757.21,48758.79,48757.63,48757.67,48757.35,48765.92,97.61438013160156,261.2108748903614,
49070.93,49056.13477,49052.03284,49052.60722,49052.60722,49051.58634,49051.58634,49050.9,49050.47,49052.80618,49061.11,48779.14401,48757.53,48760.16,48758.91,48757.21,48758.79,48757.63,48757.67,48757.35,48765.92,48774.73,-82.98106894493348,198.46818614983587,
49074.444,49052.03284,49052.60722,49052.60722,49051.58634,49051.58634,49050.9,49050.47,49052.80618,49061.11,49062.03,48777.72101,48760.16,48758.91,48757.21,48758.79,48757.63,48757.67,48757.35,48765.92,48774.73,48775.63,127.20101837787618,369.6503127697022,
49076.71026,49052.60722,49052.60722,49051.58634,49051.58634,49050.9,49050.47,49052.80618,49061.11,49062.03,49062.02,48779.71059,48758.91,48757.21,48758.79,48757.63,48757.67,48757.35,48765.92,48774.73,48775.63,48774.46,132.82977445470823,225.15000099123807,
49076.71026,49052.60722,49051.58634,49051.58634,49050.9,49050.47,49052.80618,49061.11,49062.03,49062.02,49062.16,48779.71059,48757.21,48758.79,48757.63,48757.67,48757.35,48765.92,48774.73,48775.63,48774.46,48773.77,255.02960522662758,360.1626124779493,
49075.62,49051.58634,49051.58634,49050.9,49050.47,49052.80618,49061.11,49062.03,49062.02,49062.16,49065.86276,48777.25106,48758.79,48757.63,48757.67,48757.35,48765.92,48774.73,48775.63,48774.46,48773.77,48773.27,317.6188629992836,495.26908001071513,
49069.07364,49051.58634,49050.9,49050.47,49052.80618,49061.11,49062.03,49062.02,49062.16,49065.86276,49070.37,48777.25106,48757.63,48757.67,48757.35,48765.92,48774.73,48775.63,48774.46,48773.77,48773.27,48778.42,124.61445085706451,102.15331131744394,
49069.07364,49050.9,49050.47,49052.80618,49061.11,49062.03,49062.02,49062.16,49065.86276,49070.37,49070.37,48771.79866,48757.67,48757.35,48765.92,48774.73,48775.63,48774.46,48773.77,48773.27,48778.42,48777.69,287.7669267614608,535.387970492547,
49065.75239,49050.47,49052.80618,49061.11,49062.03,49062.02,49062.16,49065.86276,49070.37,49070.37,49065.02,48773.95,48757.35,48765.92,48774.73,48775.63,48774.46,48773.77,48773.27,48778.42,48777.69,48776.88,269.0965645976302,228.11024522669928,
49065.75239,49052.80618,49061.11,49062.03,49062.02,49062.16,49065.86276,49070.37,49070.37,49065.02,49066.16,48766.85,48765.92,48774.73,48775.63,48774.46,48773.77,48773.27,48778.42,48777.69,48776.88,48775.99,185.12653079947648,238.71134045950586,
49069.10342,49061.11,49062.03,49062.02,49062.16,49065.86276,49070.37,49070.37,49065.02,49066.16,49065.75,48777.51241,48774.73,48775.63,48774.46,48773.77,48773.27,48778.42,48777.69,48776.88,48775.99,48775.04,195.77332117168,191.67357659716725,
49069.10342,49062.03,49062.02,49062.16,49065.86276,49070.37,49070.37,49065.02,49066.16,49065.75,49065.56,48777.58,48775.63,48774.46,48773.77,48773.27,48778.42,48777.69,48776.88,48775.99,48775.04,48773.99,360.397595635757,679.42846895607,
49068.27077,49062.02,49062.16,49065.86276,49070.37,49070.37,49065.02,49066.16,49065.75,49065.56,49065.87,48767.42,48774.46,48773.77,48773.27,48778.42,48777.69,48776.88,48775.99,48775.04,48773.99,48773.31366,509.47125453774896,684.3618103918561,
49061.26,49062.16,49065.86276,49070.37,49070.37,49065.02,49066.16,49065.75,49065.56,49065.87,49066.83,48767.06408,48773.77,48773.27,48778.42,48777.69,48776.88,48775.99,48775.04,48773.99,48773.31366,48783.37723,775.7150018900712,519.4083736653369,
49057.78544,49065.86276,49070.37,49070.37,49065.02,49066.16,49065.75,49065.56,49065.87,49066.83,49082.24,48759.58276,48773.27,48778.42,48777.69,48776.88,48775.99,48775.04,48773.99,48773.31366,48783.37723,48785.71,994.778369927154,1380.4471685431863,
49057.53,49070.37,49070.37,49065.02,49066.16,49065.75,49065.56,49065.87,49066.83,49082.24,49082.24,48759.58276,48778.42,48777.69,48776.88,48775.99,48775.04,48773.99,48773.31366,48783.37723,48785.71,48794.40787,197.1716320427013,403.78893151945493,
49058.17079,49070.37,49065.02,49066.16,49065.75,49065.56,49065.87,49066.83,49082.24,49082.24,49078.45,48760.50125,48777.69,48776.88,48775.99,48775.04,48773.99,48773.31366,48783.37723,48785.71,48794.40787,48794.40787,1260.1214057311997,1057.7115240194228,
49065.99463,49065.02,49066.16,49065.75,49065.56,49065.87,49066.83,49082.24,49082.24,49078.45,49079.04,48769.73,48776.88,48775.99,48775.04,48773.99,48773.31366,48783.37723,48785.71,48794.40787,48794.40787,48788.57131,544.0069374317292,248.78202088835607,
49065.99463,49066.16,49065.75,49065.56,49065.87,49066.83,49082.24,49082.24,49078.45,49079.04,49071.62,48771.65,48775.99,48775.04,48773.99,48773.31366,48783.37723,48785.71,48794.40787,48794.40787,48788.57131,48776.29415,310.3138631987551,1002.0339155183168,
49067.46,49065.75,49065.56,49065.87,49066.83,49082.24,49082.24,49078.45,49079.04,49071.62,49071.98,48773.83,48775.04,48773.99,48773.31366,48783.37723,48785.71,48794.40787,48794.40787,48788.57131,48776.29415,48776.29415,667.2547830292655,304.97660775354603,
49065.99325,49065.56,49065.87,49066.83,49082.24,49082.24,49078.45,49079.04,49071.62,49071.98,49075.64,48777.64,48773.99,48773.31366,48783.37723,48785.71,48794.40787,48794.40787,48788.57131,48776.29415,48776.29415,48779.14401,55.82326929165781,473.17210439522404,
49063.84,49065.87,49066.83,49082.24,49082.24,49078.45,49079.04,49071.62,49071.98,49075.64,49070.93,48772.89,48773.31366,48783.37723,48785.71,48794.40787,48794.40787,48788.57131,48776.29415,48776.29415,48779.14401,48779.14401,308.2426410437022,390.02828348458974,
49059.44,49066.83,49082.24,49082.24,49078.45,49079.04,49071.62,49071.98,49075.64,49070.93,49074.444,48767.38,48783.37723,48785.71,48794.40787,48794.40787,48788.57131,48776.29415,48776.29415,48779.14401,48779.14401,48777.72101,485.2095411893117,283.5276324357189,
49064.58,49082.24,49082.24,49078.45,49079.04,49071.62,49071.98,49075.64,49070.93,49074.444,49076.71026,48774.73,48785.71,48794.40787,48794.40787,48788.57131,48776.29415,48776.29415,48779.14401,48779.14401,48777.72101,48779.71059,334.9475212735464,363.8087679208014,
49062.27,49082.24,49078.45,49079.04,49071.62,49071.98,49075.64,49070.93,49074.444,49076.71026,49076.71026,48773.89,48794.40787,48794.40787,48788.57131,48776.29415,48776.29415,48779.14401,48779.14401,48777.72101,48779.71059,48779.71059,347.97787261655367,270.7838562498168,
49058.2,49078.45,49079.04,49071.62,49071.98,49075.64,49070.93,49074.444,49076.71026,49076.71026,49075.62,48771.04,48794.40787,48788.57131,48776.29415,48776.29415,48779.14401,48779.14401,48777.72101,48779.71059,48779.71059,48777.25106,258.4698500369812,528.500338644413,
49058.16,49079.04,49071.62,49071.98,49075.64,49070.93,49074.444,49076.71026,49076.71026,49075.62,49069.07364,48771.25,48788.57131,48776.29415,48776.29415,48779.14401,48779.14401,48777.72101,48779.71059,48779.71059,48777.25106,48777.25106,431.5894655950029,78.47247440450687,
49059.81,49071.62,49071.98,49075.64,49070.93,49074.444,49076.71026,49076.71026,49075.62,49069.07364,49069.07364,48770.95,48776.29415,48776.29415,48779.14401,48779.14401,48777.72101,48779.71059,48779.71059,48777.25106,48777.25106,48771.79866,24.763538037013483,143.81208063830871,
49060.06,49071.98,49075.64,49070.93,49074.444,49076.71026,49076.71026,49075.62,49069.07364,49069.07364,49065.75239,48770.66,48776.29415,48779.14401,48779.14401,48777.72101,48779.71059,48779.71059,48777.25106,48777.25106,48771.79866,48773.95,340.7406338908796,258.7971062568849,
49057.25,49075.64,49070.93,49074.444,49076.71026,49076.71026,49075.62,49069.07364,49069.07364,49065.75239,49065.75239,48766.88,48779.14401,48779.14401,48777.72101,48779.71059,48779.71059,48777.25106,48777.25106,48771.79866,48773.95,48766.85,422.23123314817354,510.13143705210837,
49063.11,49070.93,49074.444,49076.71026,49076.71026,49075.62,49069.07364,49069.07364,49065.75239,49065.75239,49069.10342,48770.36,48779.14401,48777.72101,48779.71059,48779.71059,48777.25106,48777.25106,48771.79866,48773.95,48766.85,48777.51241,199.52169047015911,240.96399937641675,
49063.53,49074.444,49076.71026,49076.71026,49075.62,49069.07364,49069.07364,49065.75239,49065.75239,49069.10342,49069.10342,48771.74,48777.72101,48779.71059,48779.71059,48777.25106,48777.25106,48771.79866,48773.95,48766.85,48777.51241,48777.58,77.09375405670075,-221.50175424430736,
49064.01,49076.71026,49076.71026,49075.62,49069.07364,49069.07364,49065.75239,49065.75239,49069.10342,49069.10342,49068.27077,48770.44328,48779.71059,48779.71059,48777.25106,48777.25106,48771.79866,48773.95,48766.85,48777.51241,48777.58,48767.42,-227.3298984065755,-456.3834294617646,
49062.83,49076.71026,49075.62,49069.07364,49069.07364,49065.75239,49065.75239,49069.10342,49069.10342,49068.27077,49061.26,48770.44328,48779.71059,48777.25106,48777.25106,48771.79866,48773.95,48766.85,48777.51241,48777.58,48767.42,48767.06408,-104.16262919952436,-309.856614847604,
49065.7323,49075.62,49069.07364,49069.07364,49065.75239,49065.75239,49069.10342,49069.10342,49068.27077,49061.26,49057.78544,48776.83,48777.25106,48777.25106,48771.79866,48773.95,48766.85,48777.51241,48777.58,48767.42,48767.06408,48759.58276,55.092241071622254,-190.15488122276952,
49073.57,49069.07364,49069.07364,49065.75239,49065.75239,49069.10342,49069.10342,49068.27077,49061.26,49057.78544,49057.53,48778.71,48777.25106,48771.79866,48773.95,48766.85,48777.51241,48777.58,48767.42,48767.06408,48759.58276,48759.58276,-363.5239182059217,-256.8340182121577,
49060.21,49069.07364,49065.75239,49065.75239,49069.10342,49069.10342,49068.27077,49061.26,49057.78544,49057.53,49058.17079,48777.36231,48771.79866,48773.95,48766.85,48777.51241,48777.58,48767.42,48767.06408,48759.58276,48759.58276,48760.50125,94.14962008421094,-29.975279156290163,
49060.53,49065.75239,49065.75239,49069.10342,49069.10342,49068.27077,49061.26,49057.78544,49057.53,49058.17079,49065.99463,48770.04932,48773.95,48766.85,48777.51241,48777.58,48767.42,48767.06408,48759.58276,48759.58276,48760.50125,48769.73,-55.64374102386824,-126.99864002633463,
49060.98,49065.75239,49069.10342,49069.10342,49068.27077,49061.26,49057.78544,49057.53,49058.17079,49065.99463,49065.99463,48771.23,48766.85,48777.51241,48777.58,48767.42,48767.06408,48759.58276,48759.58276,48760.50125,48769.73,48771.65,15.986560864794313,97.03232491473433,
49060.28,49069.10342,49069.10342,49068.27077,49061.26,49057.78544,49057.53,49058.17079,49065.99463,49065.99463,49067.46,48772.54,48777.51241,48777.58,48767.42,48767.06408,48759.58276,48759.58276,48760.50125,48769.73,48771.65,48773.83,67.23732940291407,-25.594597152329808,
49064.03,49069.10342,49068.27077,49061.26,49057.78544,49057.53,49058.17079,49065.99463,49065.99463,49067.46,49065.99325,48771.63,48777.58,48767.42,48767.06408,48759.58276,48759.58276,48760.50125,48769.73,48771.65,48773.83,48777.64,-268.3470706259311,-45.48542222209881,
49064.03,49068.27077,49061.26,49057.78544,49057.53,49058.17079,49065.99463,49065.99463,49067.46,49065.99325,49063.84,48771.63,48767.42,48767.06408,48759.58276,48759.58276,48760.50125,48769.73,48771.65,48773.83,48777.64,48772.89,-118.48947315996644,-406.45050610414006,
49059.07,49061.26,49057.78544,49057.53,49058.17079,49065.99463,49065.99463,49067.46,49065.99325,49063.84,49059.44,48773.61,48767.06408,48759.58276,48759.58276,48760.50125,48769.73,48771.65,48773.83,48777.64,48772.89,48767.38,321.40234808074297,84.67418712377668,
49058.63,49057.78544,49057.53,49058.17079,49065.99463,49065.99463,49067.46,49065.99325,49063.84,49059.44,49064.58,48763.68,48759.58276,48759.58276,48760.50125,48769.73,48771.65,48773.83,48777.64,48772.89,48767.38,48774.73,-618.0616425717966,-258.18758639306515,
49056.03,49057.53,49058.17079,49065.99463,49065.99463,49067.46,49065.99325,49063.84,49059.44,49064.58,49062.27,48762.42,48759.58276,48760.50125,48769.73,48771.65,48773.83,48777.64,48772.89,48767.38,48774.73,48773.89,-295.4804273620092,-169.74700797777277,
49057.04,49058.17079,49065.99463,49065.99463,49067.46,49065.99325,49063.84,49059.44,49064.58,49062.27,49058.2,48761.90742,48760.50125,48769.73,48771.65,48773.83,48777.64,48772.89,48767.38,48774.73,48773.89,48771.04,-350.6009789305783,-502.51553160210307,
49058.1,49065.99463,49065.99463,49067.46,49065.99325,49063.84,49059.44,49064.58,49062.27,49058.2,49058.16,48761.2092,48769.73,48771.65,48773.83,48777.64,48772.89,48767.38,48774.73,48773.89,48771.04,48771.25,-532.6917416774851,-480.4623566501745,
49059.45672,49065.99463,49067.46,49065.99325,49063.84,49059.44,49064.58,49062.27,49058.2,49058.16,49059.81,48761.2092,48771.65,48773.83,48777.64,48772.89,48767.38,48774.73,48773.89,48771.04,48771.25,48770.95,-27.021367165956274,-103.59310870333748,
49059.45672,49067.46,49065.99325,49063.84,49059.44,49064.58,49062.27,49058.2,49058.16,49059.81,49060.06,48761.3846,48773.83,48777.64,48772.89,48767.38,48774.73,48773.89,48771.04,48771.25,48770.95,48770.66,-513.4872793225577,-94.06036357773758,
49060.30551,49065.99325,49063.84,49059.44,49064.58,49062.27,49058.2,49058.16,49059.81,49060.06,49057.25,48762.2361,48777.64,48772.89,48767.38,48774.73,48773.89,48771.04,48771.25,48770.95,48770.66,48766.88,-119.03820957435502,-257.4145966339567,
49060.30551,49063.84,49059.44,49064.58,49062.27,49058.2,49058.16,49059.81,49060.06,49057.25,49063.11,48762.2361,48772.89,48767.38,48774.73,48773.89,48771.04,48771.25,48770.95,48770.66,48766.88,48770.36,-123.05225820456013,-147.19288083993845,
49059.78804,49059.44,49064.58,49062.27,49058.2,49058.16,49059.81,49060.06,49057.25,49063.11,49063.53,48761.31,48767.38,48774.73,48773.89,48771.04,48771.25,48770.95,48770.66,48766.88,48770.36,48771.74,-283.1320738763039,-81.86756995546344,
49059.78024,49064.58,49062.27,49058.2,49058.16,49059.81,49060.06,49057.25,49063.11,49063.53,49064.01,48762.85,48774.73,48773.89,48771.04,48771.25,48770.95,48770.66,48766.88,48770.36,48771.74,48770.44328,-94.25738258443877,-287.5627682825597,
49059.78024,49062.27,49058.2,49058.16,49059.81,49060.06,49057.25,49063.11,49063.53,49064.01,49062.83,48767.87,48773.89,48771.04,48771.25,48770.95,48770.66,48766.88,48770.36,48771.74,48770.44328,48770.44328,-446.6196242117696,206.57528084492796,
49061.86,49058.2,49058.16,49059.81,49060.06,49057.25,49063.11,49063.53,49064.01,49062.83,49065.7323,48767.87,48771.04,48771.25,48770.95,48770.66,48766.88,48770.36,48771.74,48770.44328,48770.44328,48776.83,208.75213289272511,-160.9164472170669,
49062.02,49058.16,49059.81,49060.06,49057.25,49063.11,49063.53,49064.01,49062.83,49065.7323,49073.57,48765.29,48771.25,48770.95,48770.66,48766.88,48770.36,48771.74,48770.44328,48770.44328,48776.83,48778.71,-320.31500579047247,164.5994023199023,
49062.29,49059.81,49060.06,49057.25,49063.11,49063.53,49064.01,49062.83,49065.7323,49073.57,49060.21,48766.41,48770.95,48770.66,48766.88,48770.36,48771.74,48770.44328,48770.44328,48776.83,48778.71,48777.36231,-291.9389577030328,-581.0772208148317,
